author_name,first_name,last_name,title,count,fraction_total,dataset
Andrew Wright,Andrew,Wright,not_applicable,68,0.000045,open_syllabus
Rafia Zafar,Rafia,Zafar,not_applicable,68,0.000045,open_syllabus
Ryunosuko Akutagawa,Ryunosuko,Akutagawa,not_applicable,67,0.000045,open_syllabus
Daniel Albright,Daniel,Albright,not_applicable,67,0.000045,open_syllabus
John Arnold,John,Arnold,not_applicable,67,0.000045,open_syllabus
Andrew Ashfield,Andrew,Ashfield,not_applicable,67,0.000045,open_syllabus
John Clement Ball,John Clement,Ball,not_applicable,67,0.000045,open_syllabus
Ulrich Beck,Ulrich,Beck,not_applicable,67,0.000045,open_syllabus
Andrey Bely,Andrey,Bely,not_applicable,67,0.000045,open_syllabus
Arthur W. Biddle,Arthur W,Biddle,not_applicable,67,0.000045,open_syllabus
Ian Bogost,Ian,Bogost,not_applicable,67,0.000045,open_syllabus
Gordon Braden,Gordon,Braden,not_applicable,67,0.000045,open_syllabus
Pamela Clemit,Pamela,Clemit,not_applicable,67,0.000045,open_syllabus
Joan St. C. Crane,Joan St. C,Crane,not_applicable,67,0.000045,open_syllabus
Tim Cresswell,Tim,Cresswell,not_applicable,67,0.000045,open_syllabus
Paul B. Davis,Paul B,Davis,not_applicable,67,0.000045,open_syllabus
Charlotte Delbo,Charlotte,Delbo,not_applicable,67,0.000045,open_syllabus
Eve Ensler,Eve,Ensler,not_applicable,67,0.000045,open_syllabus
Bradford S. Field,Bradford S,Field,not_applicable,67,0.000045,open_syllabus
Monika Fludernik,Monika,Fludernik,not_applicable,67,0.000045,open_syllabus
Russell Freedman,Russell,Freedman,not_applicable,67,0.000045,open_syllabus
Frederick Garber,Frederick,Garber,not_applicable,67,0.000045,open_syllabus
Miriam Gilbert,Miriam,Gilbert,not_applicable,67,0.000045,open_syllabus
Karen Elizabeth Gordon,Karen Elizabeth,Gordon,not_applicable,67,0.000045,open_syllabus
Kim F. Hall,Kim F,Hall,not_applicable,67,0.000045,open_syllabus
Knut Hamsun,Knut,Hamsun,not_applicable,67,0.000045,open_syllabus
Robin Higgins,Robin,Higgins,not_applicable,67,0.000045,open_syllabus
Michael Hofmann,Michael,Hofmann,not_applicable,67,0.000045,open_syllabus
Beverly A. S. Holmström,Beverly A. S.,Holmström,not_applicable,67,0.000045,open_syllabus
Tim Ingold,Tim,Ingold,not_applicable,67,0.000045,open_syllabus
Lauren Kessler,Lauren,Kessler,not_applicable,67,0.000045,open_syllabus
Andy Kirkpatrick,Andy,Kirkpatrick,not_applicable,67,0.000045,open_syllabus
Teresa De Lauretis,Teresa De,Lauretis,not_applicable,67,0.000045,open_syllabus
David Lindley,David,Lindley,not_applicable,67,0.000045,open_syllabus
Lucy R. Lippard,Lucy R,Lippard,not_applicable,67,0.000045,open_syllabus
Penelope Lively,Penelope,Lively,not_applicable,67,0.000045,open_syllabus
George M. Logan,George M,Logan,not_applicable,67,0.000045,open_syllabus
John Lucas,John,Lucas,not_applicable,67,0.000045,open_syllabus
Thomas McFarland,Thomas,McFarland,not_applicable,67,0.000045,open_syllabus
Andrew Milner,Andrew,Milner,not_applicable,67,0.000045,open_syllabus
Paul Monette,Paul,Monette,not_applicable,67,0.000045,open_syllabus
Kenzaburo O.̄e,Kenzaburo,Ōe,not_applicable,67,0.000045,open_syllabus
William O.'Grady,William,O'Grady,not_applicable,67,0.000045,open_syllabus
Susie Orbach,Susie,Orbach,not_applicable,67,0.000045,open_syllabus
Sara Paretsky,Sara,Paretsky,not_applicable,67,0.000045,open_syllabus
Andrew X. Pham,Andrew X,Pham,not_applicable,67,0.000045,open_syllabus
Kerry Powell,Kerry,Powell,not_applicable,67,0.000045,open_syllabus
John Crowe Ransom,John Crowe,Ransom,not_applicable,67,0.000045,open_syllabus
Philip Roberts,Philip,Roberts,not_applicable,67,0.000045,open_syllabus
Stuart J. Russell,Stuart J,Russell,not_applicable,67,0.000045,open_syllabus
Thomas H. Schaub,Thomas H,Schaub,not_applicable,67,0.000045,open_syllabus
Regina M. Schwartz,Regina M,Schwartz,not_applicable,67,0.000045,open_syllabus
Stephen J. Silverman,Stephen J,Silverman,not_applicable,67,0.000045,open_syllabus
Judith Squires,Judith,Squires,not_applicable,67,0.000045,open_syllabus
Jeffrey Walker,Jeffrey,Walker,not_applicable,67,0.000045,open_syllabus
Peter Weir,Peter,Weir,not_applicable,67,0.000045,open_syllabus
Michael Winterbottom,Michael,Winterbottom,not_applicable,67,0.000045,open_syllabus
Colette,Colette,,not_applicable,67,0.000045,open_syllabus
D. P. S. Ahluwalia,D. P. S.,Ahluwalia,not_applicable,66,0.000044,open_syllabus
Doug Babington,Doug,Babington,not_applicable,66,0.000044,open_syllabus
John Barnard,John,Barnard,not_applicable,66,0.000044,open_syllabus
Harry Berger,Harry,Berger,not_applicable,66,0.000044,open_syllabus
Edward De Bono,Edward De,Bono,not_applicable,66,0.000044,open_syllabus
Paul Bowles,Paul,Bowles,not_applicable,66,0.000044,open_syllabus
Stephen Copley,Stephen,Copley,not_applicable,66,0.000044,open_syllabus
Barbara Creed,Barbara,Creed,not_applicable,66,0.000044,open_syllabus
Robert Con Davis,Robert Con,Davis,not_applicable,66,0.000044,open_syllabus
Linda C. Dowling,Linda C,Dowling,not_applicable,66,0.000044,open_syllabus
Alan Duff,Alan,Duff,not_applicable,66,0.000044,open_syllabus
Alexandre Dumas,Alexandre,Dumas,not_applicable,66,0.000044,open_syllabus
Gretel Ehrlich,Gretel,Ehrlich,not_applicable,66,0.000044,open_syllabus
Stanley Fish,Stanley,Fish,not_applicable,66,0.000044,open_syllabus
Jamie Ford,Jamie,Ford,not_applicable,66,0.000044,open_syllabus
Zane Grey,Zane,Grey,not_applicable,66,0.000044,open_syllabus
E. A. J. Honigmann,E. A. J.,Honigmann,not_applicable,66,0.000044,open_syllabus
Douglas Hunt,Douglas,Hunt,not_applicable,66,0.000044,open_syllabus
Wilhelm Jensen,Wilhelm,Jensen,not_applicable,66,0.000044,open_syllabus
Johndan Johnson-Eilola,Johndan,Johnson-Eilola,not_applicable,66,0.000044,open_syllabus
Daniel Karlin,Daniel,Karlin,not_applicable,66,0.000044,open_syllabus
Mario Klarer,Mario,Klarer,not_applicable,66,0.000044,open_syllabus
Camara Laye,Camara,Laye,not_applicable,66,0.000044,open_syllabus
Maureen Lewis,Maureen,Lewis,not_applicable,66,0.000044,open_syllabus
John McCluskey,John,McCluskey,not_applicable,66,0.000044,open_syllabus
Margery Palmer McCulloch,Margery Palmer,McCulloch,not_applicable,66,0.000044,open_syllabus
Duncan McDonald,Duncan,McDonald,not_applicable,66,0.000044,open_syllabus
James C. McKusick,James C,McKusick,not_applicable,66,0.000044,open_syllabus
Terry McMillan,Terry,McMillan,not_applicable,66,0.000044,open_syllabus
Toby Miller,Toby,Miller,not_applicable,66,0.000044,open_syllabus
Andy Mousley,Andy,Mousley,not_applicable,66,0.000044,open_syllabus
Sally Munt,Sally,Munt,not_applicable,66,0.000044,open_syllabus
Margaret Cavendish Newcastle,Margaret Cavendish,Newcastle,not_applicable,66,0.000044,open_syllabus
LesléA Newman,LesléA,Newman,not_applicable,66,0.000044,open_syllabus
Stephen Potter,Stephen,Potter,not_applicable,66,0.000044,open_syllabus
V. S. Pritchett,V S,Pritchett,not_applicable,66,0.000044,open_syllabus
Albert J. Rivero,Albert J,Rivero,not_applicable,66,0.000044,open_syllabus
John Rodden,John,Rodden,not_applicable,66,0.000044,open_syllabus
Henry M. Sayre,Henry M,Sayre,not_applicable,66,0.000044,open_syllabus
Sandra Scarry,Sandra,Scarry,not_applicable,66,0.000044,open_syllabus
M. S. Silk,M S,Silk,not_applicable,66,0.000044,open_syllabus
Judy Simons,Judy,Simons,not_applicable,66,0.000044,open_syllabus
B. F. Skinner,B F,Skinner,not_applicable,66,0.000044,open_syllabus
Philip Smith,Philip,Smith,not_applicable,66,0.000044,open_syllabus
John Tomlinson,John,Tomlinson,not_applicable,66,0.000044,open_syllabus
John Urry,John,Urry,not_applicable,66,0.000044,open_syllabus
Anthony James Veal,Anthony James,Veal,not_applicable,66,0.000044,open_syllabus
Giovanni Verga,Giovanni,Verga,not_applicable,66,0.000044,open_syllabus
Bill Watterson,Bill,Watterson,not_applicable,66,0.000044,open_syllabus
Jace Weaver,Jace,Weaver,not_applicable,66,0.000044,open_syllabus
Alan M. Weinberg,Alan M,Weinberg,not_applicable,66,0.000044,open_syllabus
F. P. Wilson,F P,Wilson,not_applicable,66,0.000044,open_syllabus
D. W. Winnicott,D W,Winnicott,not_applicable,66,0.000044,open_syllabus
Colin Yallop,Colin,Yallop,not_applicable,66,0.000044,open_syllabus
Stefan Zweig,Stefan,Zweig,not_applicable,66,0.000044,open_syllabus
Pamela J. Annas,Pamela J,Annas,not_applicable,65,0.000043,open_syllabus
Tom Bailey,Tom,Bailey,not_applicable,65,0.000043,open_syllabus
W. R. J. Barron,W. R. J.,Barron,not_applicable,65,0.000043,open_syllabus
Isaiah Berlin,Isaiah,Berlin,not_applicable,65,0.000043,open_syllabus
Bill Bliss,Bill,Bliss,not_applicable,65,0.000043,open_syllabus
Arna Bontemps,Arna,Bontemps,not_applicable,65,0.000043,open_syllabus
Geneviève Brassard,Geneviève,Brassard,not_applicable,65,0.000043,open_syllabus
Suzanne Buker,Suzanne,Buker,not_applicable,65,0.000043,open_syllabus
Devon W. Carbado,Devon W,Carbado,not_applicable,65,0.000043,open_syllabus
Helen Carr,Helen,Carr,not_applicable,65,0.000043,open_syllabus
Carol T. Christ,Carol T,Christ,not_applicable,65,0.000043,open_syllabus
Alan Clarke,Alan,Clarke,not_applicable,65,0.000043,open_syllabus
Robert Coles,Robert,Coles,not_applicable,65,0.000043,open_syllabus
Linda J. Cowgill,Linda J,Cowgill,not_applicable,65,0.000043,open_syllabus
Ann Curthoys,Ann,Curthoys,not_applicable,65,0.000043,open_syllabus
Maya Deren,Maya,Deren,not_applicable,65,0.000043,open_syllabus
Matthew T. Dickerson,Matthew T,Dickerson,not_applicable,65,0.000043,open_syllabus
Ian Donaldson,Ian,Donaldson,not_applicable,65,0.000043,open_syllabus
Robert Douglas-Fairhurst,Robert,Douglas-Fairhurst,not_applicable,65,0.000043,open_syllabus
Nelson George,Nelson,George,not_applicable,65,0.000043,open_syllabus
Carol Gilligan,Carol,Gilligan,not_applicable,65,0.000043,open_syllabus
Ben Heasley,Ben,Heasley,not_applicable,65,0.000043,open_syllabus
Robert Bechtold Heilman,Robert Bechtold,Heilman,not_applicable,65,0.000043,open_syllabus
Adrian Johns,Adrian,Johns,not_applicable,65,0.000043,open_syllabus
Thomas Walter Laqueur,Thomas Walter,Laqueur,not_applicable,65,0.000043,open_syllabus
Tanith Lee,Tanith,Lee,not_applicable,65,0.000043,open_syllabus
D. Geraint Lewis,D Geraint,Lewis,not_applicable,65,0.000043,open_syllabus
Wyndham Lewis,Wyndham,Lewis,not_applicable,65,0.000043,open_syllabus
Bernard MacLaverty,Bernard,MacLaverty,not_applicable,65,0.000043,open_syllabus
Leonard S. Marcus,Leonard S,Marcus,not_applicable,65,0.000043,open_syllabus
Andrew Maunder,Andrew,Maunder,not_applicable,65,0.000043,open_syllabus
Nellie Y. McKay,Nellie Y,McKay,not_applicable,65,0.000043,open_syllabus
Claus Melchior,Claus,Melchior,not_applicable,65,0.000043,open_syllabus
Gabriel Miller,Gabriel,Miller,not_applicable,65,0.000043,open_syllabus
Domhnall Mitchell,Domhnall,Mitchell,not_applicable,65,0.000043,open_syllabus
Steven J. Molinsky,Steven J,Molinsky,not_applicable,65,0.000043,open_syllabus
David Monaghan,David,Monaghan,not_applicable,65,0.000043,open_syllabus
Edwin Muir,Edwin,Muir,not_applicable,65,0.000043,open_syllabus
Robert Musil,Robert,Musil,not_applicable,65,0.000043,open_syllabus
Tim Newburn,Tim,Newburn,not_applicable,65,0.000043,open_syllabus
Giulia Niccolai,Giulia,Niccolai,not_applicable,65,0.000043,open_syllabus
Andy Orchard,Andy,Orchard,not_applicable,65,0.000043,open_syllabus
Sondra Perl,Sondra,Perl,not_applicable,65,0.000043,open_syllabus
Gill Plain,Gill,Plain,not_applicable,65,0.000043,open_syllabus
Frederik Pohl,Frederik,Pohl,not_applicable,65,0.000043,open_syllabus
Vivian R. Pollak,Vivian R,Pollak,not_applicable,65,0.000043,open_syllabus
Arnold Rampersad,Arnold,Rampersad,not_applicable,65,0.000043,open_syllabus
Allen Hilliard Reddick,Allen Hilliard,Reddick,not_applicable,65,0.000043,open_syllabus
Walter B. Rideout,Walter B,Rideout,not_applicable,65,0.000043,open_syllabus
Robert C. Rosen,Robert C,Rosen,not_applicable,65,0.000043,open_syllabus
Edmond Rostand,Edmond,Rostand,not_applicable,65,0.000043,open_syllabus
Richard Russo,Richard,Russo,not_applicable,65,0.000043,open_syllabus
Roger Sales,Roger,Sales,not_applicable,65,0.000043,open_syllabus
Corinne J. Saunders,Corinne J,Saunders,not_applicable,65,0.000043,open_syllabus
Vandana Shiva,Vandana,Shiva,not_applicable,65,0.000043,open_syllabus
Stephen Sondheim,Stephen,Sondheim,not_applicable,65,0.000043,open_syllabus
Wolfhard Steppe,Wolfhard,Steppe,not_applicable,65,0.000043,open_syllabus
Leonard Tennenhouse,Leonard,Tennenhouse,not_applicable,65,0.000043,open_syllabus
Jenny Thomas,Jenny,Thomas,not_applicable,65,0.000043,open_syllabus
Kristin Thompson,Kristin,Thompson,not_applicable,65,0.000043,open_syllabus
Roberta Seelinger Trites,Roberta Seelinger,Trites,not_applicable,65,0.000043,open_syllabus
Brian Turner,Brian,Turner,not_applicable,65,0.000043,open_syllabus
G. Turquet-Milnes,G,Turquet-Milnes,not_applicable,65,0.000043,open_syllabus
Fred Wah,Fred,Wah,not_applicable,65,0.000043,open_syllabus
Ian Watt,Ian,Watt,not_applicable,65,0.000043,open_syllabus
Ann Watters,Ann,Watters,not_applicable,65,0.000043,open_syllabus
Robert Weissberg,Robert,Weissberg,not_applicable,65,0.000043,open_syllabus
Rita Williams-Garcia,Rita,Williams-Garcia,not_applicable,65,0.000043,open_syllabus
Quintilian,Quintilian,,not_applicable,65,0.000043,open_syllabus
D. C. Arena Stage (Organization : Washington,D. C. Arena Stage,,not_applicable,64,0.000043,open_syllabus
Katherine H. Adams,Katherine H,Adams,not_applicable,64,0.000043,open_syllabus
Richard Adams,Richard,Adams,not_applicable,64,0.000043,open_syllabus
Shahid Ali Agha,Shahid Ali,Agha,not_applicable,64,0.000043,open_syllabus
R. Altman,R,Altman,not_applicable,64,0.000043,open_syllabus
Philip Auslander,Philip,Auslander,not_applicable,64,0.000043,open_syllabus
Catherine Bates,Catherine,Bates,not_applicable,64,0.000043,open_syllabus
Ian A. Bell,Ian A,Bell,not_applicable,64,0.000043,open_syllabus
Alan Bennett,Alan,Bennett,not_applicable,64,0.000043,open_syllabus
Nicola Bradbury,Nicola,Bradbury,not_applicable,64,0.000043,open_syllabus
Barry Buzan,Barry,Buzan,not_applicable,64,0.000043,open_syllabus
James Buzard,James,Buzard,not_applicable,64,0.000043,open_syllabus
Kate Chedgzoy,Kate,Chedgzoy,not_applicable,64,0.000043,open_syllabus
Ruth Harwood Cline,Ruth Harwood,Cline,not_applicable,64,0.000043,open_syllabus
Leonard Cohen,Leonard,Cohen,not_applicable,64,0.000043,open_syllabus
G. G. Coulton,G G,Coulton,not_applicable,64,0.000043,open_syllabus
Amy Cruse,Amy,Cruse,not_applicable,64,0.000043,open_syllabus
Nicholas Daly,Nicholas,Daly,not_applicable,64,0.000043,open_syllabus
Lisa D. Delpit,Lisa D,Delpit,not_applicable,64,0.000043,open_syllabus
Suzanne Eggins,Suzanne,Eggins,not_applicable,64,0.000043,open_syllabus
Gillian Flynn,Gillian,Flynn,not_applicable,64,0.000043,open_syllabus
Patrick Forsyth,Patrick,Forsyth,not_applicable,64,0.000043,open_syllabus
Janet Frame,Janet,Frame,not_applicable,64,0.000043,open_syllabus
James Frey,James,Frey,not_applicable,64,0.000043,open_syllabus
Rosemarie Garland-Thomson,Rosemarie,Garland-Thomson,not_applicable,64,0.000043,open_syllabus
Michael Patrick Gillespie,Michael Patrick,Gillespie,not_applicable,64,0.000043,open_syllabus
Janet Godwin,Janet,Godwin,not_applicable,64,0.000043,open_syllabus
Matthew K. Gold,Matthew K,Gold,not_applicable,64,0.000043,open_syllabus
Edmund Gosse,Edmund,Gosse,not_applicable,64,0.000043,open_syllabus
David D. Hall,David D,Hall,not_applicable,64,0.000043,open_syllabus
Susan Hayward,Susan,Hayward,not_applicable,64,0.000043,open_syllabus
William Ernest Henley,William Ernest,Henley,not_applicable,64,0.000043,open_syllabus
Ann Hoffmann,Ann,Hoffmann,not_applicable,64,0.000043,open_syllabus
Dafydd Glyn Jones,Dafydd Glyn,Jones,not_applicable,64,0.000043,open_syllabus
John A. Joyce,John A,Joyce,not_applicable,64,0.000043,open_syllabus
Walter B. Kalaidjian,Walter B,Kalaidjian,not_applicable,64,0.000043,open_syllabus
Laura C. Lambdin,Laura C,Lambdin,not_applicable,64,0.000043,open_syllabus
Robert T. Lambdin,Robert T,Lambdin,not_applicable,64,0.000043,open_syllabus
Stan Lee,Stan,Lee,not_applicable,64,0.000043,open_syllabus
John E. Lincoln,John E,Lincoln,not_applicable,64,0.000043,open_syllabus
Emma Mason,Emma,Mason,not_applicable,64,0.000043,open_syllabus
Gordon McMullan,Gordon,McMullan,not_applicable,64,0.000043,open_syllabus
Fatima Mernissi,Fatima,Mernissi,not_applicable,64,0.000043,open_syllabus
Mike Metcalfe,Mike,Metcalfe,not_applicable,64,0.000043,open_syllabus
William J. Mitchell,William J,Mitchell,not_applicable,64,0.000043,open_syllabus
Keith Negus,Keith,Negus,not_applicable,64,0.000043,open_syllabus
David O.'Hara,David,O'Hara,not_applicable,64,0.000043,open_syllabus
Gifford P. Orwen,Gifford P,Orwen,not_applicable,64,0.000043,open_syllabus
Alicia Ostriker,Alicia,Ostriker,not_applicable,64,0.000043,open_syllabus
Linda Sue Park,Linda Sue,Park,not_applicable,64,0.000043,open_syllabus
Orlando Patterson,Orlando,Patterson,not_applicable,64,0.000043,open_syllabus
Daniel D. Pearlman,Daniel D,Pearlman,not_applicable,64,0.000043,open_syllabus
Paula R. Pearlman,Paula R,Pearlman,not_applicable,64,0.000043,open_syllabus
Gloria Platzner,Gloria,Platzner,not_applicable,64,0.000043,open_syllabus
Alan Pritchard,Alan,Pritchard,not_applicable,64,0.000043,open_syllabus
Ad Putter,Ad,Putter,not_applicable,64,0.000043,open_syllabus
Paul Rabinow,Paul,Rabinow,not_applicable,64,0.000043,open_syllabus
Mark Salzman,Mark,Salzman,not_applicable,64,0.000043,open_syllabus
Mimi Schwartz,Mimi,Schwartz,not_applicable,64,0.000043,open_syllabus
James E. Seaver,James E,Seaver,not_applicable,64,0.000043,open_syllabus
Ruta Sepetys,Ruta,Sepetys,not_applicable,64,0.000043,open_syllabus
Jo Shapcott,Jo,Shapcott,not_applicable,64,0.000043,open_syllabus
Joseph T. Shipley,Joseph T,Shipley,not_applicable,64,0.000043,open_syllabus
Robert Singleton,Robert,Singleton,not_applicable,64,0.000043,open_syllabus
Economic History Society,Economic History,Society,not_applicable,64,0.000043,open_syllabus
John Stachniewski,John,Stachniewski,not_applicable,64,0.000043,open_syllabus
Morag Styles,Morag,Styles,not_applicable,64,0.000043,open_syllabus
George Robert Stirling Taylor,George Robert Stirling,Taylor,not_applicable,64,0.000043,open_syllabus
Tabitha Tenney,Tabitha,Tenney,not_applicable,64,0.000043,open_syllabus
Jerry R. Thomas,Jerry R,Thomas,not_applicable,64,0.000043,open_syllabus
John Rowe Townsend,John Rowe,Townsend,not_applicable,64,0.000043,open_syllabus
J. B. Trapp,J B,Trapp,not_applicable,64,0.000043,open_syllabus
Patrick White,Patrick,White,not_applicable,64,0.000043,open_syllabus
Patrick Wormald,Patrick,Wormald,not_applicable,64,0.000043,open_syllabus
Edwin Abbott Abbott,Edwin Abbott,Abbott,not_applicable,63,0.000042,open_syllabus
L. G. Alexander,L G,Alexander,not_applicable,63,0.000042,open_syllabus
Aharon Appelfeld,Aharon,Appelfeld,not_applicable,63,0.000042,open_syllabus
Srinivas Aravamudan,Srinivas,Aravamudan,not_applicable,63,0.000042,open_syllabus
Marcus Aurelius,Marcus,Aurelius,not_applicable,63,0.000042,open_syllabus
Isaak Èmmanuilovič Babel,Isaak Èmmanuilovič,Babel,not_applicable,63,0.000042,open_syllabus
Martin J. Ball,Martin J,Ball,not_applicable,63,0.000042,open_syllabus
John Banville,John,Banville,not_applicable,63,0.000042,open_syllabus
Chris Barker,Chris,Barker,not_applicable,63,0.000042,open_syllabus
Melba Beals,Melba,Beals,not_applicable,63,0.000042,open_syllabus
Penny Boumelha,Penny,Boumelha,not_applicable,63,0.000042,open_syllabus
Anthony Bourdain,Anthony,Bourdain,not_applicable,63,0.000042,open_syllabus
Max Braithwaite,Max,Braithwaite,not_applicable,63,0.000042,open_syllabus
Dee Alexander Brown,Dee Alexander,Brown,not_applicable,63,0.000042,open_syllabus
John Buchan,John,Buchan,not_applicable,63,0.000042,open_syllabus
